location,parameter,value,local_time,sensor_lat,sensor_lon
EW_East_Boston,pm25,4.8,2023-05-31 06:20:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.0,2023-05-31 06:18:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.4,2023-05-31 06:16:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.9,2023-05-31 06:14:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.5,2023-05-31 06:12:55-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.4,2023-05-31 06:10:55-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.6,2023-05-31 06:08:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.4,2023-05-31 06:06:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-31 06:04:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.7,2023-05-31 06:02:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.6,2023-05-31 06:00:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.0,2023-05-31 05:58:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-31 05:56:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-31 05:54:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-31 05:52:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.9,2023-05-31 05:50:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.4,2023-05-31 05:48:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.1,2023-05-31 05:46:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.8,2023-05-31 05:44:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.3,2023-05-31 05:42:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.9,2023-05-31 05:40:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.3,2023-05-31 05:38:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.8,2023-05-31 05:36:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.2,2023-05-31 05:34:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.0,2023-05-31 05:32:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.9,2023-05-31 05:30:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.8,2023-05-31 05:28:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.0,2023-05-31 05:26:55-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.4,2023-05-31 05:24:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.4,2023-05-31 05:22:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.7,2023-05-31 05:20:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.7,2023-05-31 05:18:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-31 05:16:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.1,2023-05-31 05:14:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.3,2023-05-31 05:12:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-31 05:10:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.0,2023-05-31 05:08:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.9,2023-05-31 05:06:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.5,2023-05-31 05:04:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.5,2023-05-31 05:02:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.9,2023-05-31 05:00:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-31 04:58:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-31 04:56:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-31 04:54:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-31 04:52:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-31 04:50:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.5,2023-05-31 04:48:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-31 04:46:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-31 04:44:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.5,2023-05-31 04:42:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-31 04:40:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.5,2023-05-31 04:38:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-31 04:36:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.6,2023-05-31 04:34:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.5,2023-05-31 04:32:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-31 04:30:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-31 04:28:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-31 04:26:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-31 04:24:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.8,2023-05-31 04:22:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.7,2023-05-31 04:18:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-31 04:14:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-31 04:12:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.4,2023-05-31 04:10:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-31 04:08:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-31 04:06:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.9,2023-05-31 04:04:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-31 04:02:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.5,2023-05-31 04:00:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.7,2023-05-31 03:58:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.6,2023-05-31 03:56:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-31 03:54:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.9,2023-05-31 03:52:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.4,2023-05-31 03:50:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.6,2023-05-31 03:48:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-31 03:46:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.5,2023-05-31 03:44:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-31 03:42:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-31 03:40:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-31 03:38:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.0,2023-05-31 03:36:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-31 03:34:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-31 03:32:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.6,2023-05-31 03:30:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.3,2023-05-31 03:28:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.0,2023-05-31 03:26:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-31 03:24:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-31 03:22:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-31 03:20:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.0,2023-05-31 03:18:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.1,2023-05-31 03:16:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-31 03:14:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-31 03:12:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.9,2023-05-31 03:10:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-31 03:08:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-31 03:06:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.0,2023-05-31 03:04:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.5,2023-05-31 03:02:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.1,2023-05-31 03:00:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.7,2023-05-31 02:58:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.1,2023-05-31 02:52:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.9,2023-05-31 02:50:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.7,2023-05-31 02:48:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-31 02:46:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.4,2023-05-31 02:44:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.5,2023-05-31 02:42:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.1,2023-05-31 02:40:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.8,2023-05-31 02:38:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.9,2023-05-31 02:36:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.1,2023-05-31 02:34:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.6,2023-05-31 02:32:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-31 02:30:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-31 02:28:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.6,2023-05-31 02:26:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.1,2023-05-31 02:24:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-31 02:22:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.5,2023-05-31 02:20:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-31 02:18:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.8,2023-05-31 02:16:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-31 02:14:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-31 02:12:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-31 02:10:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-31 02:08:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-31 02:04:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-31 02:02:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-31 02:00:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-31 01:58:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 01:56:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-31 01:54:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-31 01:52:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-31 01:50:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-31 01:48:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 01:46:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 01:44:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-31 01:42:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 01:40:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-31 01:38:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-31 01:36:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-31 01:34:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-31 01:32:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-31 01:30:57-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 01:28:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 01:26:55-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-31 01:24:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-31 01:22:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-31 01:20:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-31 01:18:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-31 01:16:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 01:14:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 01:12:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-31 01:10:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 01:08:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-31 01:06:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-31 01:04:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 01:00:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-31 00:58:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-31 00:56:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-31 00:54:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-31 00:52:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-31 00:50:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 00:48:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 00:46:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-31 00:44:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 00:42:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-31 00:40:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-31 00:38:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-31 00:36:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 00:34:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 00:32:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 00:30:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-31 00:28:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 00:26:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 00:24:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-31 00:20:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-31 00:18:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 00:16:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 00:14:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-31 00:12:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 00:10:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 00:08:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-31 00:06:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-31 00:04:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-31 00:02:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-31 00:00:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-30 23:58:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-30 23:56:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-30 23:54:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-30 23:52:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-30 23:50:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-30 23:48:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 23:46:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-30 23:44:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 23:42:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-30 23:40:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-30 23:38:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 23:36:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 23:34:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-30 23:32:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 23:30:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-30 23:22:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-30 23:16:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 23:12:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 23:06:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-30 23:04:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-30 23:00:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-30 22:56:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 22:54:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 22:46:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-30 22:42:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-30 22:40:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 22:36:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-30 22:34:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-30 22:30:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-30 22:28:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 22:26:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-30 22:24:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 22:22:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-30 22:20:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-30 22:18:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 22:16:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-30 22:14:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-30 22:12:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-30 22:08:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-30 22:06:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 22:04:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 22:02:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 22:00:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 21:58:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-30 21:56:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-30 21:54:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 21:52:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 21:50:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-30 21:48:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 21:46:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-30 21:44:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 21:42:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-30 21:40:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-30 21:38:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-30 21:36:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-30 21:30:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.4,2023-05-30 21:28:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-30 21:26:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.5,2023-05-30 21:24:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-30 21:22:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.6,2023-05-30 21:20:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-30 21:18:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-30 21:16:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-30 21:14:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-30 21:12:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-30 21:10:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-30 21:08:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-30 21:06:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 21:04:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 21:02:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 21:00:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 20:58:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-30 20:54:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-30 20:52:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 20:50:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-30 20:46:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 20:44:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-30 20:42:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 20:38:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 20:34:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-30 20:32:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-30 20:30:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-30 20:26:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 20:20:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-30 20:18:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-30 20:12:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-30 20:10:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-30 20:08:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 20:06:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-30 20:04:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 20:00:56-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 19:58:58-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-30 19:56:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 19:54:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-30 19:52:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-30 19:50:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 19:48:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 19:46:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-30 19:44:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.6,2023-05-30 19:40:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.7,2023-05-30 19:36:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.4,2023-05-30 19:34:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.4,2023-05-30 19:32:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-30 19:30:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.2,2023-05-30 19:28:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-30 19:26:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.8,2023-05-30 19:24:51-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.4,2023-05-30 19:22:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.5,2023-05-30 19:20:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.9,2023-05-30 19:18:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-30 19:16:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-30 19:12:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-30 19:10:50-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-30 19:04:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-30 19:00:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-30 18:48:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-30 18:46:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-30 18:44:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.5,2023-05-30 18:40:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.6,2023-05-30 18:34:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-30 18:32:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-30 18:26:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-30 18:24:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-30 18:18:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-30 18:14:48-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-30 18:06:48-04:00,42.36599,-71.03481
